P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-02-21,21.12,OPEN,0.28,35.0,1.0,4.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-21,13.3,OPEN,1.84,232.0,1.0,15.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-21,13.3,OPEN,1.84,232.0,1.0,15.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-02-21,74.75,OPEN,-1.77,-223.0,1.0,-10.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-02-21,74.75,OPEN,-1.77,-223.0,1.0,-12.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-02-21,4.91,OPEN,-1.01,-127.0,1.0,-10.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-02-21,74.75,OPEN,-1.77,-223.0,4.0,-22.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-02-21,4.91,OPEN,-1.01,-127.0,1.0,-10.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-02-21,2.35,OPEN,-1.26,-inf,0.0,-7.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-02-21,2.35,OPEN,-1.26,-inf,0.0,-10.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-02-21,4.91,OPEN,-1.41,-inf,0.0,-15.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-02-21,4.91,OPEN,-1.41,-inf,0.0,-13.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-02-21,6.85,OPEN,-1.86,-inf,0.0,-6.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-02-21,30.5,OPEN,-1.61,-inf,0.0,-5.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-02-20,215.08,OPEN,0.0,,0.0,0.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-02-20,215.08,OPEN,0.0,,0.0,0.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-02-20,215.08,OPEN,0.0,,0.0,0.0
