P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
0175.HK,2020-02-04,12.76,2020-11-28,17.16,2020-02-13,14.6,OPEN,14.42,404.0,3.0,42.0
1038.HK,2020-02-04,54.05,2020-06-27,57.33,2020-02-13,55.0,OPEN,1.76,49.0,6.0,29.0
1816.HK,2020-02-04,1.91,2020-04-08,2.01,2020-02-11,2.01,CLOSED,5.24,189.0,11.0,100.0
1038.HK,2020-02-04,54.05,2020-04-02,55.81,2020-02-13,55.0,OPEN,1.76,49.0,16.0,54.0
2800.HK,2020-02-04,26.85,2020-07-13,28.79,2020-02-13,27.95,OPEN,4.1,115.0,6.0,57.0
0267.HK,2020-02-04,8.87,2020-03-24,9.57,2020-02-13,9.36,OPEN,5.52,155.0,18.0,70.0
0288.HK,2020-02-04,7.45,2020-06-28,8.05,2020-02-07,8.05,CLOSED,8.05,676.0,2.0,100.0
0267.HK,2020-02-04,8.87,2020-05-30,11.13,2020-02-13,9.36,OPEN,5.52,155.0,8.0,22.0
MA,2020-02-04,329.12,2020-11-19,428.09,2020-02-12,334.16,OPEN,1.53,48.0,3.0,5.0
MA,2020-02-04,329.12,2020-05-30,379.01,2020-02-12,334.16,OPEN,1.53,48.0,7.0,10.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-02-12,163.8,OPEN,4.17,131.0,3.0,32.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-02-12,334.16,OPEN,1.53,48.0,10.0,23.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-02-12,163.8,OPEN,4.17,131.0,3.0,29.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-02-12,234.27,OPEN,2.99,94.0,5.0,56.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-10,231.18,CLOSED,1.63,68.0,6.0,100.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-02-12,105.54,OPEN,2.09,66.0,4.0,34.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-13,2.78,OPEN,0.36,11.0,17.0,7.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-02-13,2.78,OPEN,0.36,11.0,5.0,3.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-02-13,2.78,OPEN,0.36,11.0,3.0,6.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-13,2.78,OPEN,0.36,11.0,36.0,12.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-02-13,83.7,OPEN,-2.38,-75.0,2.0,-34.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-02-13,7.86,OPEN,0.77,24.0,13.0,10.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-02-13,7.86,OPEN,0.77,24.0,12.0,13.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-02-13,74.6,OPEN,0.54,17.0,5.0,3.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-02-13,74.6,OPEN,0.54,17.0,5.0,4.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-02-13,3.08,OPEN,7.32,231.0,12.0,32.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-13,3.08,OPEN,7.32,231.0,38.0,31.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-02-13,8.14,OPEN,6.27,198.0,5.0,29.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-02-13,8.14,OPEN,6.27,198.0,4.0,12.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-13,3.09,CLOSED,7.67,242.0,89.0,100.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-02-13,4.88,OPEN,-1.01,-32.0,3.0,-7.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-02-13,13.94,OPEN,1.46,46.0,4.0,11.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-02-13,74.6,OPEN,0.54,17.0,14.0,7.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-02-13,4.88,OPEN,-1.01,-32.0,3.0,-7.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-02-13,14.6,OPEN,11.79,371.0,3.0,23.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-02-13,14.6,OPEN,11.79,371.0,3.0,34.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-02-13,1.99,OPEN,2.58,81.0,12.0,50.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-12,8.27,CLOSED,7.96,287.0,5.0,100.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-02-12,239.8,OPEN,2.09,75.0,2.0,14.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-02-12,105.54,OPEN,-0.47,-17.0,10.0,-17.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-02-12,230.87,OPEN,1.94,70.0,5.0,30.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-02-12,163.8,OPEN,0.91,33.0,3.0,7.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-02-12,163.8,OPEN,0.91,33.0,2.0,6.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-02-12,239.8,OPEN,2.09,75.0,5.0,41.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-02-12,2160.0,OPEN,5.89,212.0,9.0,38.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-02-12,239.8,OPEN,2.09,75.0,6.0,64.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-02-12,230.87,OPEN,1.94,70.0,8.0,61.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-02-12,105.54,OPEN,-0.47,-17.0,4.0,-8.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-02-12,105.54,OPEN,-0.47,-17.0,11.0,-13.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-02-13,7.47,OPEN,4.48,161.0,2.0,12.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-13,20.22,OPEN,2.85,103.0,4.0,47.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-02-13,7.86,OPEN,-0.51,-18.0,11.0,-6.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-02-13,7.47,OPEN,4.48,161.0,2.0,21.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-02-13,7.86,OPEN,-0.51,-18.0,10.0,-9.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-02-13,13.94,OPEN,0.72,26.0,3.0,8.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-02-13,78.75,OPEN,-1.99,-72.0,3.0,-11.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-02-13,45.15,OPEN,1.46,53.0,2.0,7.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-02-13,27.8,OPEN,4.91,177.0,2.0,17.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-02-13,78.75,OPEN,-1.99,-72.0,2.0,-9.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-02-13,57.0,OPEN,0.09,3.0,2.0,1.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-02-13,57.0,OPEN,0.09,3.0,4.0,2.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-02-12,1518.27,OPEN,2.85,120.0,3.0,20.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-02-12,1518.27,OPEN,2.85,120.0,3.0,18.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-02-12,239.8,OPEN,0.91,38.0,2.0,6.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-02-12,239.8,OPEN,0.91,38.0,5.0,16.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-02-12,239.8,OPEN,0.91,38.0,5.0,23.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-02-12,1518.27,OPEN,2.85,120.0,8.0,70.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-02-13,114.97,OPEN,-1.65,-69.0,3.0,-5.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-02-13,114.97,OPEN,-1.65,-69.0,3.0,-7.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-02-13,114.97,OPEN,-1.65,-69.0,6.0,-15.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-02-13,26.43,OPEN,1.54,65.0,2.0,27.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-02-13,7.8,OPEN,-0.76,-32.0,2.0,-7.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-02-13,7.8,OPEN,-0.76,-32.0,3.0,-12.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-02-13,268.8,OPEN,-0.67,-28.0,2.0,-3.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-02-13,268.8,OPEN,-0.67,-28.0,3.0,-4.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-02-13,6.78,OPEN,-2.73,-115.0,2.0,-8.0
V,2020-02-10,205.99,2020-12-25,274.44,2020-02-12,207.44,OPEN,0.7,88.0,1.0,2.0
ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,2020-02-13,15.2,OPEN,2.08,262.0,1.0,4.0
ASX-VCX,2020-02-12,2.53,2020-08-20,2.81,2020-02-13,2.51,OPEN,-0.79,-inf,0.0,-7.0
ASX-NSR,2020-02-12,2.17,2020-09-28,2.43,2020-02-13,2.21,OPEN,1.84,inf,0.0,15.0
ASX-NSR,2020-02-12,2.17,2021-01-20,2.3,2020-02-13,2.21,OPEN,1.84,inf,0.0,31.0
ASX-WBC,2020-02-12,25.25,2020-12-28,27.72,2020-02-13,25.41,OPEN,0.63,inf,0.0,6.0
ASX-WBC,2020-02-12,25.25,2020-11-10,27.61,2020-02-13,25.41,OPEN,0.63,inf,0.0,7.0
ASX-AGL,2020-02-12,19.52,2020-07-16,20.71,2020-02-13,20.22,OPEN,3.59,inf,0.0,59.0
ASX-ORG,2020-02-12,7.69,2020-04-13,8.3,2020-02-13,7.86,OPEN,2.21,inf,0.0,28.0
ASX-CBA,2020-02-12,88.18,2020-09-20,93.76,2020-02-13,88.73,OPEN,0.62,inf,0.0,10.0
ASX-NSR,2020-02-12,2.17,2020-06-07,2.28,2020-02-13,2.28,CLOSED,5.07,inf,0.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-18,8.13,2020-02-13,7.86,OPEN,2.21,inf,0.0,39.0
2588.HK,2020-02-12,75.15,2020-07-24,88.1,2020-02-13,74.6,OPEN,-0.73,-inf,0.0,-4.0
2588.HK,2020-02-12,75.15,2020-04-05,80.53,2020-02-13,74.6,OPEN,-0.73,-inf,0.0,-10.0
2588.HK,2020-02-12,75.15,2020-07-27,86.43,2020-02-13,74.6,OPEN,-0.73,-inf,0.0,-5.0
DLR,2020-02-12,127.05,2020-09-13,141.2,2020-02-12,127.05,OPEN,0.0,,0.0,0.0
ASX-VVR,2020-02-13,2.78,2020-05-06,2.95,2020-02-13,2.78,OPEN,0.0,,0.0,0.0
ASX-VVR,2020-02-13,2.78,2020-09-22,3.27,2020-02-13,2.78,OPEN,0.0,,0.0,0.0
ASX-VVR,2020-02-13,2.78,2020-08-31,2.93,2020-02-13,2.78,OPEN,0.0,,0.0,0.0
ASX-ORG,2020-02-13,7.86,2020-04-19,8.31,2020-02-13,7.86,OPEN,0.0,,0.0,0.0
ASX-VVR,2020-02-13,2.78,2020-03-20,2.84,2020-02-13,2.78,OPEN,0.0,,0.0,0.0
