P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
2588.HK,2020-01-30,71.4,2020-04-03,78.62,2020-03-05,67.95,OPEN,-4.83,-35.0,55.0,-48.0
2588.HK,2020-01-30,71.4,2020-06-16,85.34,2020-03-05,67.95,OPEN,-4.83,-35.0,25.0,-25.0
2588.HK,2020-01-30,71.4,2020-07-10,83.65,2020-03-05,67.95,OPEN,-4.83,-35.0,22.0,-28.0
2588.HK,2020-01-30,71.4,2020-05-17,73.67,2020-02-04,73.67,CLOSED,3.18,160.0,5.0,100.0
NFLX,2020-01-30,347.74,2020-06-26,495.11,2020-02-17,495.11,CLOSED,42.38,593.0,12.0,100.0
MMM,2020-01-30,162.51,2020-10-17,184.03,2020-03-04,153.98,OPEN,-5.25,-39.0,13.0,-40.0
NFLX,2020-01-30,347.74,2020-05-05,442.08,2020-02-17,442.08,CLOSED,27.13,380.0,19.0,100.0
MMM,2020-01-30,162.51,2020-11-27,185.75,2020-03-04,153.98,OPEN,-5.25,-39.0,11.0,-37.0
DIS,2020-01-30,137.81,2020-07-18,147.08,2020-02-05,147.08,CLOSED,6.73,283.0,4.0,100.0
MSFT,2020-01-30,172.78,2020-11-30,184.18,2020-02-05,184.18,CLOSED,6.6,277.0,2.0,100.0
ASX-CWN,2020-01-31,11.7,2020-04-13,12.24,2020-03-05,9.92,OPEN,-15.21,-113.0,47.0,-330.0
ASX-CWN,2020-01-31,11.7,2020-07-26,12.5,2020-03-05,9.92,OPEN,-15.21,-113.0,19.0,-222.0
0175.HK,2020-01-31,12.54,2020-10-23,18.85,2020-03-05,14.3,OPEN,14.04,104.0,13.0,28.0
2208.HK,2020-01-31,8.23,2020-12-26,10.94,2020-03-05,7.96,OPEN,-3.28,-24.0,10.0,-10.0
0175.HK,2020-01-31,12.54,2020-11-24,16.86,2020-03-05,14.3,OPEN,14.04,104.0,11.0,41.0
AMZN,2020-01-31,2008.72,2020-08-08,2650.71,2020-03-04,1975.83,OPEN,-1.64,-13.0,17.0,-5.0
AMZN,2020-01-31,2008.72,2020-09-23,2551.88,2020-03-04,1975.83,OPEN,-1.64,-13.0,14.0,-6.0
ASX-VVR,2020-02-03,2.75,2020-04-27,2.92,2020-02-17,2.92,CLOSED,6.18,111.0,17.0,100.0
ASX-VVR,2020-02-03,2.75,2020-09-13,3.23,2020-03-05,2.76,OPEN,0.36,3.0,14.0,2.0
ASX-VVR,2020-02-03,2.75,2020-08-22,2.9,2020-02-17,2.9,CLOSED,5.45,98.0,7.0,100.0
ASX-VVR,2020-02-03,2.75,2020-03-11,2.81,2020-02-13,2.81,CLOSED,2.18,55.0,27.0,100.0
1299.HK,2020-02-03,78.5,2020-09-12,94.12,2020-03-05,77.65,OPEN,-1.08,-9.0,14.0,-5.0
0857.HK,2020-02-03,3.38,2020-10-30,5.39,2020-03-05,3.09,OPEN,-8.58,-70.0,11.0,-14.0
0175.HK,2020-02-03,12.6,2020-10-26,18.94,2020-03-05,14.3,OPEN,13.49,110.0,12.0,27.0
1299.HK,2020-02-03,78.5,2020-06-11,86.48,2020-03-05,77.65,OPEN,-1.08,-9.0,24.0,-11.0
0175.HK,2020-02-03,12.6,2020-11-27,16.94,2020-03-05,14.3,OPEN,13.49,110.0,10.0,39.0
1299.HK,2020-02-03,78.5,2020-04-01,82.75,2020-03-05,77.65,OPEN,-1.08,-9.0,53.0,-20.0
0386.HK,2020-02-03,4.07,2020-04-16,4.23,2020-02-06,4.23,CLOSED,3.93,330.0,4.0,100.0
NKE,2020-02-03,99.27,2020-12-21,120.1,2020-03-04,93.79,OPEN,-5.52,-46.0,9.0,-26.0
AMZN,2020-02-03,2004.2,2020-09-15,2548.34,2020-03-04,1975.83,OPEN,-1.42,-12.0,13.0,-5.0
AMZN,2020-02-03,2004.2,2020-08-13,2651.76,2020-03-04,1975.83,OPEN,-1.42,-12.0,16.0,-4.0
LULU,2020-02-03,246.37,2020-10-15,324.81,2020-03-04,231.62,OPEN,-5.99,-50.0,12.0,-19.0
NKE,2020-02-03,99.27,2020-06-11,107.09,2020-03-04,93.79,OPEN,-5.52,-46.0,23.0,-70.0
NKE,2020-02-03,99.27,2020-04-17,104.0,2020-03-04,93.79,OPEN,-5.52,-46.0,41.0,-116.0
LULU,2020-02-03,246.37,2021-01-09,296.63,2020-03-04,231.62,OPEN,-5.99,-50.0,9.0,-29.0
ASX-CWN,2020-02-04,11.56,2020-04-17,12.09,2020-03-05,9.92,OPEN,-14.19,-119.0,41.0,-309.0
ASX-NAB,2020-02-04,25.6,2021-01-04,27.4,2020-02-19,27.4,CLOSED,7.03,118.0,4.0,100.0
ASX-CWN,2020-02-04,11.56,2020-07-30,12.35,2020-03-05,9.92,OPEN,-14.19,-119.0,17.0,-208.0
0288.HK,2020-02-04,7.45,2020-07-04,9.08,2020-03-05,8.45,OPEN,13.42,113.0,20.0,61.0
0288.HK,2020-02-04,7.45,2020-08-14,11.31,2020-03-05,8.45,OPEN,13.42,113.0,16.0,26.0
2208.HK,2020-02-04,8.31,2021-01-11,11.08,2020-03-05,7.96,OPEN,-4.21,-35.0,9.0,-13.0
1038.HK,2020-02-04,54.05,2021-01-19,66.87,2020-03-05,54.45,OPEN,0.74,6.0,9.0,3.0
2388.HK,2020-02-04,26.0,2021-02-02,33.46,2020-03-05,26.25,OPEN,0.96,8.0,8.0,3.0
2800.HK,2020-02-04,26.85,2020-12-07,31.8,2020-03-05,27.05,OPEN,0.74,6.0,10.0,4.0
0175.HK,2020-02-04,12.76,2020-10-27,19.18,2020-03-05,14.3,OPEN,12.07,101.0,11.0,24.0
2208.HK,2020-02-04,8.31,2020-12-30,11.05,2020-03-05,7.96,OPEN,-4.21,-35.0,9.0,-13.0
0175.HK,2020-02-04,12.76,2020-11-28,17.16,2020-03-05,14.3,OPEN,12.07,101.0,10.0,35.0
1038.HK,2020-02-04,54.05,2020-06-27,57.33,2020-03-05,54.45,OPEN,0.74,6.0,21.0,12.0
1816.HK,2020-02-04,1.91,2020-04-08,2.01,2020-02-11,2.01,CLOSED,5.24,189.0,11.0,100.0
1038.HK,2020-02-04,54.05,2020-04-02,55.81,2020-03-05,54.45,OPEN,0.74,6.0,52.0,23.0
2800.HK,2020-02-04,26.85,2020-07-13,28.79,2020-03-05,27.05,OPEN,0.74,6.0,19.0,10.0
0267.HK,2020-02-04,8.87,2020-03-24,9.57,2020-03-05,9.14,OPEN,3.04,26.0,61.0,39.0
0288.HK,2020-02-04,7.45,2020-06-28,8.05,2020-02-07,8.05,CLOSED,8.05,676.0,2.0,100.0
0267.HK,2020-02-04,8.87,2020-05-30,11.13,2020-03-05,9.14,OPEN,3.04,26.0,26.0,12.0
MA,2020-02-04,329.12,2020-11-19,428.09,2020-03-04,302.36,OPEN,-8.13,-71.0,10.0,-27.0
MA,2020-02-04,329.12,2020-05-30,379.01,2020-03-04,302.36,OPEN,-8.13,-71.0,25.0,-54.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-03-04,153.98,OPEN,-2.07,-18.0,11.0,-16.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-03-04,302.36,OPEN,-8.13,-71.0,38.0,-122.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-03-04,153.98,OPEN,-2.07,-18.0,10.0,-14.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-03-04,218.22,OPEN,-4.07,-35.0,18.0,-76.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-10,231.18,CLOSED,1.63,68.0,6.0,100.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-03-04,95.82,OPEN,-7.31,-64.0,15.0,-120.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-17,2.91,CLOSED,5.05,106.0,25.0,100.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-03-05,2.76,OPEN,-0.36,-3.0,17.0,-3.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-03-05,2.76,OPEN,-0.36,-3.0,11.0,-6.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-17,2.85,CLOSED,2.89,61.0,55.0,100.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-03-05,74.32,OPEN,-13.32,-116.0,9.0,-190.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-03-05,7.0,OPEN,-10.26,-89.0,47.0,-129.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-03-05,7.0,OPEN,-10.26,-89.0,43.0,-178.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-03-05,67.95,OPEN,-8.42,-73.0,19.0,-48.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-03-05,67.95,OPEN,-8.42,-73.0,19.0,-59.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-03-05,3.23,OPEN,12.54,109.0,43.0,55.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-26,3.05,CLOSED,6.27,75.0,100.0,26.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-03-05,8.45,OPEN,10.31,90.0,19.0,47.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-03-05,8.45,OPEN,10.31,90.0,15.0,20.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-13,3.09,CLOSED,7.67,242.0,89.0,100.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-03-05,4.72,OPEN,-4.26,-37.0,12.0,-30.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-03-05,14.36,OPEN,4.51,39.0,13.0,33.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-03-05,67.95,OPEN,-8.42,-73.0,51.0,-105.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-03-05,4.72,OPEN,-4.26,-37.0,10.0,-28.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-03-05,14.3,OPEN,9.49,82.0,11.0,19.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-03-05,14.3,OPEN,9.49,82.0,10.0,28.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-03-05,1.96,OPEN,1.03,9.0,45.0,20.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-12,8.27,CLOSED,7.96,287.0,5.0,100.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-03-04,211.18,OPEN,-10.09,-91.0,8.0,-67.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-03-04,95.82,OPEN,-9.64,-87.0,42.0,-355.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-03-04,213.12,OPEN,-5.89,-53.0,20.0,-92.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-03-04,153.98,OPEN,-5.14,-46.0,11.0,-39.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-03-04,153.98,OPEN,-5.14,-46.0,9.0,-36.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-03-04,211.18,OPEN,-10.09,-91.0,20.0,-196.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-03-04,1975.83,OPEN,-3.14,-28.0,38.0,-20.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-03-04,211.18,OPEN,-10.09,-91.0,22.0,-308.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-03-04,213.12,OPEN,-5.89,-53.0,34.0,-185.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-03-04,95.82,OPEN,-9.64,-87.0,15.0,-159.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-03-04,95.82,OPEN,-9.64,-87.0,45.0,-275.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-03-05,6.52,OPEN,-8.81,-79.0,8.0,-23.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-17,20.86,CLOSED,6.1,140.0,7.0,100.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-03-05,7.0,OPEN,-11.39,-103.0,45.0,-145.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-03-05,6.52,OPEN,-8.81,-79.0,10.0,-41.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-03-05,7.0,OPEN,-11.39,-103.0,42.0,-196.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-03-05,14.36,OPEN,3.76,34.0,13.0,42.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-03-05,74.55,OPEN,-7.22,-65.0,11.0,-38.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-03-05,43.45,OPEN,-2.36,-21.0,8.0,-11.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-03-05,26.25,OPEN,-0.94,-8.0,8.0,-3.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-03-05,74.55,OPEN,-7.22,-65.0,10.0,-34.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-03-05,56.6,OPEN,-0.61,-5.0,8.0,-7.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-03-05,56.6,OPEN,-0.61,-5.0,18.0,-13.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-03-04,1386.52,OPEN,-6.08,-57.0,12.0,-42.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-03-04,1386.52,OPEN,-6.08,-57.0,13.0,-39.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-03-04,211.18,OPEN,-11.13,-104.0,8.0,-77.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-03-04,211.18,OPEN,-11.13,-104.0,22.0,-199.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-03-04,211.18,OPEN,-11.13,-104.0,24.0,-281.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-03-04,1386.52,OPEN,-6.08,-57.0,37.0,-150.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-03-05,100.8,OPEN,-13.77,-129.0,14.0,-44.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-03-05,100.8,OPEN,-13.77,-129.0,14.0,-59.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-03-05,100.8,OPEN,-13.77,-129.0,29.0,-125.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-03-05,23.24,OPEN,-10.72,-100.0,10.0,-189.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-03-05,7.94,OPEN,1.02,10.0,11.0,9.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-03-05,7.94,OPEN,1.02,10.0,15.0,16.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-03-05,259.6,OPEN,-4.07,-38.0,9.0,-19.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-03-05,259.6,OPEN,-4.07,-38.0,14.0,-27.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-03-05,6.32,OPEN,-9.33,-87.0,8.0,-29.0
V,2020-02-10,205.99,2020-12-25,274.44,2020-03-04,194.29,OPEN,-5.68,-62.0,7.0,-17.0
ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,2020-03-05,16.65,OPEN,11.82,130.0,13.0,24.0
ASX-VCX,2020-02-12,2.53,2020-08-20,2.81,2020-03-05,2.23,OPEN,-11.86,-136.0,12.0,-107.0
ASX-NSR,2020-02-12,2.17,2020-09-28,2.43,2020-02-21,2.43,CLOSED,11.98,335.0,4.0,100.0
ASX-NSR,2020-02-12,2.17,2021-01-20,2.3,2020-02-17,2.3,CLOSED,5.99,302.0,1.0,100.0
ASX-WBC,2020-02-12,25.25,2020-12-28,27.72,2020-03-05,22.25,OPEN,-11.88,-136.0,7.0,-121.0
ASX-WBC,2020-02-12,25.25,2020-11-10,27.61,2020-03-05,22.25,OPEN,-11.88,-136.0,8.0,-127.0
ASX-AGL,2020-02-12,19.52,2020-07-16,20.71,2020-02-14,20.71,CLOSED,6.1,769.0,1.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-13,8.3,2020-03-05,7.0,OPEN,-8.97,-103.0,36.0,-113.0
ASX-CBA,2020-02-12,88.18,2020-09-20,93.76,2020-03-05,76.75,OPEN,-12.96,-148.0,10.0,-205.0
ASX-NSR,2020-02-12,2.17,2020-06-07,2.28,2020-02-13,2.28,CLOSED,5.07,inf,0.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-18,8.13,2020-02-20,8.13,CLOSED,5.72,180.0,12.0,100.0
2588.HK,2020-02-12,75.15,2020-07-24,88.1,2020-03-05,67.95,OPEN,-9.58,-110.0,13.0,-56.0
2588.HK,2020-02-12,75.15,2020-04-05,80.53,2020-03-05,67.95,OPEN,-9.58,-110.0,42.0,-134.0
2588.HK,2020-02-12,75.15,2020-07-27,86.43,2020-03-05,67.95,OPEN,-9.58,-110.0,13.0,-64.0
DLR,2020-02-12,127.05,2020-09-13,141.2,2020-03-04,134.98,OPEN,6.24,75.0,10.0,56.0
ASX-VVR,2020-02-13,2.78,2020-05-06,2.95,2020-03-05,2.76,OPEN,-0.72,-9.0,25.0,-12.0
ASX-VVR,2020-02-13,2.78,2020-09-22,3.27,2020-03-05,2.76,OPEN,-0.72,-9.0,9.0,-4.0
ASX-VVR,2020-02-13,2.78,2020-08-31,2.93,2020-03-05,2.76,OPEN,-0.72,-9.0,10.0,-13.0
ASX-ORG,2020-02-13,7.86,2020-04-19,8.31,2020-03-05,7.0,OPEN,-10.94,-131.0,32.0,-191.0
ASX-VVR,2020-02-13,2.78,2020-03-20,2.84,2020-02-17,2.84,CLOSED,2.16,136.0,11.0,100.0
MCD,2020-02-13,217.42,2020-11-24,244.01,2020-03-04,207.02,OPEN,-4.78,-60.0,7.0,-39.0
MCD,2020-02-13,217.42,2020-05-13,226.64,2020-03-04,207.02,OPEN,-4.78,-60.0,22.0,-113.0
MCD,2020-02-13,217.42,2020-12-26,236.97,2020-03-04,207.02,OPEN,-4.78,-60.0,6.0,-53.0
ASX-VVR,2020-02-14,2.83,2020-08-03,3.26,2020-03-05,2.76,OPEN,-2.47,-31.0,12.0,-16.0
ASX-VVR,2020-02-14,2.83,2020-07-22,2.98,2020-03-05,2.76,OPEN,-2.47,-31.0,13.0,-47.0
ASX-AGL,2020-02-14,20.68,2021-01-05,22.14,2020-03-05,18.96,OPEN,-8.32,-105.0,6.0,-118.0
ASX-VVR,2020-02-14,2.83,2020-03-23,2.92,2020-02-17,2.92,CLOSED,3.18,267.0,8.0,100.0
ASX-VVR,2020-02-14,2.83,2020-04-09,2.97,2020-03-05,2.76,OPEN,-2.47,-31.0,36.0,-50.0
2800.HK,2020-02-14,28.0,2020-12-30,31.21,2020-03-05,27.05,OPEN,-3.39,-43.0,6.0,-30.0
2800.HK,2020-02-14,28.0,2020-07-07,30.44,2020-03-05,27.05,OPEN,-3.39,-43.0,14.0,-39.0
V,2020-02-14,210.29,2020-12-25,282.73,2020-03-04,194.29,OPEN,-7.61,-101.0,6.0,-22.0
V,2020-02-14,210.29,2020-04-24,229.09,2020-03-04,194.29,OPEN,-7.61,-101.0,27.0,-85.0
WMT,2020-02-14,117.89,2021-01-01,130.22,2020-03-04,116.77,OPEN,-0.95,-13.0,6.0,-9.0
V,2020-02-14,210.29,2020-04-22,226.59,2020-03-04,194.29,OPEN,-7.61,-101.0,28.0,-98.0
ASX-WBC,2020-02-17,25.62,2020-11-30,28.12,2020-03-05,22.25,OPEN,-13.15,-195.0,6.0,-135.0
ASX-WBC,2020-02-17,25.62,2020-12-26,28.2,2020-03-05,22.25,OPEN,-13.15,-195.0,5.0,-131.0
ASX-ABP,2020-02-17,3.93,2021-01-13,4.16,2020-03-05,3.69,OPEN,-6.11,-91.0,5.0,-104.0
STW,2020-02-17,65.86,2020-07-11,67.34,2020-03-05,59.73,OPEN,-9.31,-138.0,12.0,-414.0
STW,2020-02-17,65.86,2020-08-05,67.58,2020-03-05,59.73,OPEN,-9.31,-138.0,10.0,-356.0
2768.HK,2020-02-17,3.1,2020-03-08,3.37,2020-03-05,3.23,OPEN,4.19,62.0,85.0,48.0
2768.HK,2020-02-17,3.1,2020-03-20,3.69,2020-03-05,3.23,OPEN,4.19,62.0,53.0,22.0
ASX-A2M,2020-02-18,15.75,2020-07-31,24.14,2020-03-05,16.65,OPEN,5.71,90.0,10.0,11.0
ASX-A2M,2020-02-18,15.75,2020-05-11,20.01,2020-03-05,16.65,OPEN,5.71,90.0,19.0,21.0
ASX-A2M,2020-02-18,15.75,2020-03-20,17.32,2020-03-05,16.65,OPEN,5.71,90.0,52.0,57.0
ASX-A2M,2020-02-18,15.75,2020-11-19,34.37,2020-03-05,16.65,OPEN,5.71,90.0,6.0,5.0
2638.HK,2020-02-18,7.88,2020-10-16,8.74,2020-03-05,7.94,OPEN,0.76,12.0,7.0,7.0
2638.HK,2020-02-18,7.88,2020-08-18,8.38,2020-03-05,7.94,OPEN,0.76,12.0,9.0,12.0
3808.HK,2020-02-18,15.9,2020-07-14,18.84,2020-03-05,14.92,OPEN,-6.16,-97.0,11.0,-33.0
3988.HK,2020-02-18,3.2,2020-10-27,3.55,2020-03-05,3.14,OPEN,-1.88,-30.0,6.0,-17.0
DLR,2020-02-18,133.2,2020-08-07,145.45,2020-03-04,134.98,OPEN,1.34,23.0,9.0,15.0
